,age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education,default_yes,balance,housing_yes,loan_yes,contact_cellular,contact_telephone,contact_unknown,day,month,duration,campaign,pdays,previous,y_yes
1237,0.6984962103011556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44591575175293424,1.0,0.0,0.0,0.0,1.0,0.31570368092323503,0.7272727272727273,0.4646443590066027,0.0,0.0,0.0,0.0
19644,0.41109197977010914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.45595549061648766,0.0,0.0,1.0,0.0,0.0,0.2775417665702982,0.09090909090909091,0.4761737095527347,0.3634984848690735,0.0,0.0,0.0
22434,0.6660489451385727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4578263180760159,0.0,0.0,1.0,0.0,0.0,0.7609189401162374,0.09090909090909091,0.41378029736258826,0.3634984848690735,0.0,0.0,0.0
34426,0.3734006094509599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.4490373690408138,1.0,0.0,1.0,0.0,0.0,0.19639093853853679,0.7272727272727273,0.22829994074262155,0.7598414984529219,0.0,0.0,0.0
38321,0.42899906981097535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.43886360427620225,1.0,0.0,1.0,0.0,0.0,0.5539855118162355,0.7272727272727273,0.3710391326149362,0.0,0.9947414866870887,0.9414679239600259,0.0
26701,0.3734006094509599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.4482258814974382,1.0,0.0,1.0,0.0,0.0,0.7040819380787027,0.8181818181818182,0.4060249198808915,0.643866793491338,0.0,0.0,0.0
16327,0.7088598562319353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44733680081559835,1.0,1.0,0.0,1.0,0.0,0.7887594195797047,0.4545454545454546,0.2789063741136993,0.3634984848690735,0.0,0.0,0.0
21574,0.7190117251593735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4815077309424982,0.0,0.0,1.0,0.0,0.0,0.675037563895512,0.09090909090909091,0.4789190536988627,0.643866793491338,0.0,0.0,0.0
32287,0.5941409014200917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44611757745655356,1.0,0.0,1.0,0.0,0.0,0.5850515119281953,0.0,0.40256054318986756,0.0,0.9852701678025542,0.9414679239600259,0.0
5291,0.3535326032905617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.45410046453078734,1.0,0.0,0.0,0.0,1.0,0.7887594195797047,0.7272727272727273,0.4537419417117364,0.0,0.0,0.0,0.0
12057,0.63136486502706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.46527813230346415,1.0,0.0,0.0,0.0,1.0,0.7040819380787027,0.5454545454545454,0.28796547602915384,0.5401030879687336,0.0,0.0,0.0
39976,0.49518772496814184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.44698373247304507,0.0,0.0,1.0,0.0,0.0,0.10619947543352698,0.5454545454545454,0.5395932746878701,0.643866793491338,0.0,0.0,1.0
30578,0.44633017314416673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.45105268878818794,1.0,0.0,0.0,1.0,0.0,0.23786791734185064,0.2727272727272727,0.22829994074262155,0.7598414984529219,0.0,0.0,0.0
42252,0.3925724619011865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.4488969622295344,0.0,0.0,1.0,0.0,0.0,0.4569154538796922,0.8181818181818182,0.4809448562951694,0.3634984848690735,0.0,0.0,0.0
24097,0.7190117251593735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.5193731705563414,0.0,0.0,0.0,1.0,0.0,0.922951227354249,0.9090909090909092,0.44455131778636603,0.0,0.0,0.0,1.0
13826,0.7190117251593735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.4449139399978533,0.0,0.0,0.0,1.0,0.0,0.3883110100119039,0.4545454545454546,0.6218428799065456,0.3634984848690735,0.0,0.0,0.0
10640,0.49518772496814184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.45734014327753364,1.0,0.0,0.0,0.0,1.0,0.5850515119281953,0.5454545454545454,0.3501458542076835,0.0,0.0,0.0,0.0
43127,0.41109197977010914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.44495379332179813,0.0,0.0,0.0,0.0,1.0,0.8162426064865771,0.2727272727272727,0.412699051587333,0.0,0.0,0.0,0.0
36830,0.3925724619011865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.39236737317070836,1.0,1.0,1.0,0.0,0.0,0.4569154538796922,0.7272727272727273,0.4623766893541621,0.3634984848690735,0.9943433476463699,0.9414679239600259,0.0
31989,0.525423204712889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.49828497280059864,1.0,0.0,1.0,0.0,0.0,0.4899757020006308,0.0,0.5067341257085943,0.0,0.0,0.0,0.0
28989,0.41109197977010914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.44424131969557634,0.0,0.0,1.0,0.0,0.0,0.05590147071564855,0.2727272727272727,0.5272790326590026,0.0,0.0,0.0,0.0
37387,0.5677358083653167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.46206163409015244,0.0,0.0,1.0,0.0,0.0,0.4899757020006308,0.7272727272727273,0.6807151725422734,0.5401030879687336,0.9946340661923232,0.9986260298378339,0.0
6729,0.6770998222738782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43540212879184365,1.0,1.0,0.0,0.0,1.0,0.922951227354249,0.7272727272727273,0.3665095927879612,0.0,0.0,0.0,0.0
16883,0.49518772496814184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5700752801196342,1.0,0.0,1.0,0.0,0.0,0.843387115993459,0.4545454545454546,0.5572329704559158,0.3634984848690735,0.0,0.0,0.0
36489,0.49518772496814184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.46915914140370635,1.0,0.0,1.0,0.0,0.0,0.4569154538796922,0.7272727272727273,0.546714217057101,0.7598414984529219,0.0,0.0,0.0
10167,0.5811072362848717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.4673541519288298,0.0,0.0,0.0,0.0,1.0,0.42305672195313143,0.5454545454545454,0.42111912414127545,0.7953747441415251,0.0,0.0,0.0
17333,0.2660539485513008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4462334705393138,0.0,1.0,1.0,0.0,0.0,0.922951227354249,0.4545454545454546,0.333364500455326,0.7119052167027216,0.0,0.0,0.0
159,0.6192557375895708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4567803551832301,1.0,0.0,0.0,0.0,1.0,0.19639093853853679,0.7272727272727273,0.4328578598214414,0.3634984848690735,0.0,0.0,0.0
20876,0.654749941183804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4859135986340541,0.0,1.0,1.0,0.0,0.0,0.4899757020006308,0.09090909090909091,0.48941508079915363,0.5401030879687336,0.0,0.0,0.0
44759,0.28924321832762195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4644885144709689,0.0,0.0,1.0,0.0,0.0,0.3525709047105681,1.0,0.5262899137398189,0.0,0.99149463265842,0.9986260298378339,1.0
25862,0.3535326032905617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.40582211509337873,1.0,1.0,1.0,0.0,0.0,0.675037563895512,0.8181818181818182,0.5781862407079398,0.5401030879687336,0.0,0.0,0.0
21308,0.6984962103011556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4479046160411339,0.0,0.0,1.0,0.0,0.0,0.6455394290026059,0.09090909090909091,0.4159174731183532,0.5401030879687336,0.0,0.0,0.0
26359,0.3734006094509599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4450517740982918,1.0,0.0,1.0,0.0,0.0,0.7040819380787027,0.8181818181818182,0.5368369747481201,0.3634984848690735,0.0,0.0,0.0
13828,0.41109197977010914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.44424131969557634,1.0,0.0,0.0,1.0,0.0,0.3883110100119039,0.4545454545454546,0.2990502573255339,0.0,0.0,0.0,0.0
22596,0.6984962103011556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4473822913481225,0.0,1.0,1.0,0.0,0.0,0.7609189401162374,0.09090909090909091,0.4436855081875979,0.8765744538133853,0.0,0.0,0.0
39861,0.24186900278550633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.4804537777723299,0.0,0.0,1.0,0.0,0.0,0.05590147071564855,0.5454545454545454,0.3535903525788756,0.0,0.0,0.0,0.0
18449,0.6770998222738782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4926750665022488,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.4545454545454546,0.3768433234561165,0.3634984848690735,0.0,0.0,0.0
18352,0.44633017314416673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.45274759395790437,1.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.4545454545454546,0.3185426222368265,0.5401030879687336,0.0,0.0,0.0
41421,0.5941409014200917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.4682286907837608,0.0,0.0,1.0,0.0,0.0,0.15270320232933415,1.0,0.33921121698507717,0.3634984848690735,0.0,0.0,0.0
25086,0.3925724619011865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.44524180745561037,1.0,0.0,1.0,0.0,0.0,0.6455394290026059,0.8181818181818182,0.397798474912142,0.0,0.0,0.0,0.0
12353,0.606852254917416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.44424131969557634,0.0,0.0,0.0,0.0,1.0,0.8702099180694389,0.5454545454545454,0.47052327703798097,0.8227303897625311,0.0,0.0,0.0
27357,0.6770998222738782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.467029850645284,1.0,0.0,1.0,0.0,0.0,0.7327006691302771,0.8181818181818182,0.4775528125853504,0.3634984848690735,0.0,0.0,0.0
871,0.3535326032905617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.44916308599354443,1.0,0.0,0.0,0.0,1.0,0.2775417665702982,0.7272727272727273,0.6104964924031252,0.3634984848690735,0.0,0.0,0.0
20881,0.606852254917416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.447487968154285,0.0,0.0,1.0,0.0,0.0,0.4899757020006308,0.09090909090909091,0.44711740854528276,0.0,0.0,0.0,0.0
28072,0.3535326032905617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.44928821005047465,1.0,1.0,1.0,0.0,0.0,0.922951227354249,0.36363636363636365,0.5232838294642865,0.3634984848690735,0.9920102803791355,0.9888733200747867,0.0
22181,0.6984962103011556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.4618750094602263,0.0,0.0,1.0,0.0,0.0,0.7327006691302771,0.09090909090909091,0.6253716345848465,0.643866793491338,0.0,0.0,0.0
3166,0.6984962103011556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.44424131969557634,1.0,0.0,0.0,0.0,1.0,0.5223114842342714,0.7272727272727273,0.4592965357754752,0.3634984848690735,0.0,0.0,0.0
43559,0.7576526828569549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45612130817732516,0.0,0.0,1.0,0.0,0.0,0.8967265382031042,0.0,0.6407705116833001,0.0,0.9882129244400479,0.9414679239600259,0.0
35244,0.42899906981097535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45957120798474455,1.0,1.0,0.0,1.0,0.0,0.2775417665702982,0.7272727272727273,0.27244872909941364,0.0,0.0,0.0,0.0
34059,0.16246618000395985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.44937130660469504,0.0,0.0,1.0,0.0,0.0,0.9745762920151242,0.0,0.6551262187702298,0.0,0.0,0.0,0.0
10483,0.5677358083653167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4449735717030269,0.0,1.0,0.0,0.0,1.0,0.5850515119281953,0.5454545454545454,0.5122719345016598,0.5401030879687336,0.0,0.0,0.0
3544,0.6660489451385727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.45391644122610886,1.0,0.0,0.0,0.0,1.0,0.5539855118162355,0.7272727272727273,0.34110089838094093,0.643866793491338,0.0,0.0,0.0
11580,0.28924321832762195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4530237031299384,1.0,0.0,0.0,0.0,1.0,0.675037563895512,0.5454545454545454,0.48941508079915363,0.0,0.0,0.0,0.0
17723,0.42899906981097535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44507111151908946,0.0,1.0,1.0,0.0,0.0,0.9488971067581214,0.4545454545454546,0.4082862312141229,0.7953747441415251,0.0,0.0,0.0
45155,0.5677358083653167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.4465260734328486,0.0,0.0,1.0,0.0,0.0,0.3525709047105681,0.8181818181818182,0.51603155784569,0.0,0.9776750988473086,0.9414679239600259,1.0
40907,0.8268111556693161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44950925016848314,0.0,0.0,1.0,0.0,0.0,0.4569154538796922,0.09090909090909091,0.6969414658268894,0.0,0.9883372734444924,0.9986260298378339,0.0
3522,0.5677358083653167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44424131969557634,1.0,0.0,0.0,0.0,1.0,0.5539855118162355,0.7272727272727273,0.5038872150235268,0.7598414984529219,0.0,0.0,0.0
28015,0.5399122263778003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.45553900870393443,0.0,0.0,1.0,0.0,0.0,0.922951227354249,0.36363636363636365,0.5084168466459936,0.0,0.9878267874043467,0.9996535527229615,0.0
32919,0.5105224314346498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.45408821632562146,1.0,0.0,1.0,0.0,0.0,0.6155559650854722,0.0,0.6496195136128737,0.3634984848690735,0.9931584153236481,0.9414679239600259,0.0
36777,0.3734006094509599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4579531105152877,0.0,0.0,1.0,0.0,0.0,0.4569154538796922,0.7272727272727273,0.4974275516770855,0.0,0.0,0.0,0.0
58,0.5105224314346498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4448123859148605,1.0,0.0,0.0,0.0,1.0,0.19639093853853679,0.7272727272727273,0.4782375247217926,0.0,0.0,0.0,0.0
26659,0.47939511549342967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4554194910164331,1.0,0.0,1.0,0.0,0.0,0.7040819380787027,0.8181818181818182,0.4251434997454969,0.643866793491338,0.988756456061122,0.9414679239600259,0.0
26175,0.3535326032905617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.4513401965555342,0.0,0.0,1.0,0.0,0.0,0.7040819380787027,0.8181818181818182,0.44796255017685743,0.0,0.0,0.0,0.0
27868,0.42899906981097535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4434316489308798,0.0,0.0,1.0,0.0,0.0,0.922951227354249,0.36363636363636365,0.4037252268754702,0.0,0.0,0.0,0.0
37408,0.3329201915187505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4707059158506733,1.0,0.0,1.0,0.0,0.0,0.4899757020006308,0.7272727272727273,0.4577313532832651,0.643866793491338,0.0,0.0,0.0
18743,0.554010061146935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.45363299552955993,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.4545454545454546,0.6500851496082278,0.3634984848690735,0.0,0.0,0.0
14683,0.5399122263778003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.44424131969557634,1.0,1.0,1.0,0.0,0.0,0.5539855118162355,0.4545454545454546,0.5207330071588704,0.7119052167027216,0.0,0.0,0.0
22907,0.41109197977010914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.458297806776029,0.0,0.0,1.0,0.0,0.0,0.843387115993459,0.09090909090909091,0.7695274307098325,0.8620165623064702,0.0,0.0,1.0
